Product name,Original Price,Discount,Price After Discount,Ratings
"MOTOROLA razr 40 Ultra (Viva Magenta, 256 GB)  (8 GB RAM)","₹1,19,999",54% off,"₹54,990",4.1
"Motorola g04s (Concord Black, 64 GB)  (4 GB RAM)","₹9,999",27% off,"₹7,299",4.2
"Motorola e13 (Aurora Green, 128 GB)  (8 GB RAM)","₹10,999",27% off,"₹7,999",4.1
"Motorola G62 5G (Midnight Gray, 128 GB)  (8 GB RAM)","₹24,999",52% off,"₹11,999",4.1
"Motorola g31 (Meteorite Grey, 128 GB)  (6 GB RAM)",N/A,23% off,N/A,4.1
"Motorola Edge 50 Pro 5G with 68W Charger (Vanilla Cream, 256 GB)  (8 GB RAM)","₹36,999",13% off,"₹31,999",4.4
"MOTOROLA g82 5G (Meterorite Grey, 128 GB)  (8 GB RAM)",N/A,42% off,N/A,4.1
"Motorola e40 (Carbon Gray, 64 GB)  (4 GB RAM)",N/A,45% off,N/A,4.2
Motorola a70  (Rose Gold),"₹2,320",13% off,"₹1,999",4
"Motorola e13 (Little Boy Blue, 128 GB)  (8 GB RAM)","₹10,999",27% off,"₹7,999",4.1
"Motorola Edge 20 Fusion 5G (Cyber Teal, 128 GB)  (6 GB RAM)",N/A,24% off,N/A,4
"Motorola g22 (Iceberg Blue, 64 GB)  (4 GB RAM)","₹13,999",21% off,"₹10,999",3.8
"Motorola e13 (Creamy White, 128 GB)  (8 GB RAM)",N/A,27% off,N/A,4.1
Motorola a70  (Dark Blue),"₹2,320",13% off,"₹1,999",3.9
"Motorola g72 (Meteorite Grey, 128 GB)  (6 GB RAM)",N/A,22% off,N/A,4.1
"Motorola G30 (Pastel Sky, 64 GB)  (4 GB RAM)","₹14,999",26% off,"₹10,999",4.1
"Motorola e13 (Cosmic Black, 64 GB)  (2 GB RAM)","₹9,999",40% off,"₹5,999",4
"Motorola g13 (Lavender Blue, 128 GB)  (4 GB RAM)","₹13,999",35% off,"₹8,999",4
"Motorola E7 Power (Coral Red, 32 GB)  (2 GB RAM)",N/A,30% off,N/A,4.1
"Motorola e13 (Creamy White, 64 GB)  (2 GB RAM)",N/A,40% off,N/A,4
"Motorola g14 (Steel Gray, 128 GB)  (4 GB RAM)",N/A,34% off,N/A,4.1
"Motorola Edge 30 Ultra (Interstellar Black, 256 GB)  (12 GB RAM)","₹74,999",46% off,"₹39,999",4.3
"MOTOROLA G04 (Satin Blue, 128 GB)  (8 GB RAM)",N/A,27% off,N/A,4.2
"Motorola g52 (Charcoal Grey, 64 GB)  (4 GB RAM)","₹17,999",38% off,"₹10,999",4.1
"MOTOROLA Motorola One Power (Black, 64 GB)  (4 GB RAM)",N/A,33% off,"₹18,999",4.4
"Motorola g84 5G (Midnight Blue, 256 GB)  (12 GB RAM)","₹22,999",17% off,"₹18,999",4.2
MOTOROLA a 10e  (Dark Blue),"₹1,449",3% off,"₹1,399",4
"Motorola Edge 20 Fusion 5G (Cyber Teal, 128 GB)  (8 GB RAM)",N/A,23% off,N/A,4.1
"Motorola Edge 30 Fusion (Viva Magenta, 128 GB)  (8 GB RAM)","₹49,999",14% off,"₹42,999",4.2
"MOTOROLA Moto G 5G (Volcanic Grey, 128 GB)  (6 GB RAM)","₹24,999",20% off,"₹19,999",4.2
"Motorola G62 5G (Frosted Blue, 128 GB)  (6 GB RAM)","₹21,999",50% off,"₹10,999",4.1
"MOTOROLA G71 5G (Arctic Blue, 128 GB)  (6 GB RAM)",N/A,26% off,N/A,4.2
"Motorola edge 30 (Meteor Grey, 128 GB)  (6 GB RAM)",N/A,19% off,N/A,4.1
"Motorola Edge 40 Neo (Soothing Sea, 256 GB)  (12 GB RAM)",N/A,16% off,N/A,4.3
"Motorola g54 5G (Pearl Blue, 256 GB)  (12 GB RAM)",N/A,22% off,N/A,4.2
"Motorola Edge 40 (Lunar Blue, 256 GB)  (8 GB RAM)","₹34,999",22% off,"₹26,999",4.3
"Motorola g54 5G (Pearl Blue, 128 GB)  (8 GB RAM)","₹17,999",16% off,"₹14,999",4.2
"Motorola g73 5G (Lucent White, 128 GB)  (8 GB RAM)",N/A,40% off,N/A,4
"Motorola Edge 20 5G (Frosted Pearl, 128 GB)  (8 GB RAM)",N/A,40% off,N/A,4.1
"MOTOROLA g24 Power (Ink blue, 128 GB)  (8 GB RAM)","₹12,999",30% off,"₹8,999",4.2
"Motorola G9 (Sapphire Blue, 64 GB)  (4 GB RAM)","₹14,999",23% off,"₹11,499",4.2
"MOTOROLA g82 5G(White Lily, 128 GB)  (6 GB RAM)","₹23,999",41% off,"₹13,999",4.2
"Motorola g13 (Matte Charcoal, 128 GB)  (4 GB RAM)",N/A,35% off,N/A,4
"Motorola Edge 20 Fusion 5G (Electric Graphite, 128 GB)  (6 GB RAM)","₹24,999",24% off,"₹18,999",4
"Motorola G62 5G (Midnight Gray, 128 GB)  (6 GB RAM)","₹21,999",50% off,"₹10,999",4.1
"Motorola G32 (Satin Silver, 64 GB)  (4 GB RAM)","₹16,999",35% off,"₹10,999",4.2
"MOTOROLA Motorola One Vision (Sapphire Gradient, 128 GB)  (4 GB RAM)",N/A,4% off,N/A,4.2
"Motorola G32 (Rose Gold, 128 GB)  (8 GB RAM)",N/A,42% off,N/A,4.2
"Motorola Edge 20 Pro 5G (Iridescent Cloud, 128 GB)  (8 GB RAM)","₹45,999",34% off,"₹29,999",4
"MOTOROLA Moto G8 Plus (Cosmic Blue, 64 GB)  (4 GB RAM)",N/A,30% off,"₹15,999",4.3
"MOTOROLA G04 (Concord Black, 128 GB)  (8 GB RAM)","₹10,999",27% off,"₹7,999",4.2
"Motorola Edge 30 Ultra (Starlight White, 256 GB)  (12 GB RAM)","₹74,999",46% off,"₹39,999",4.3
"Motorola One Macro (Ultra Violet, 64 GB)  (4 GB RAM)",N/A,62% off,"₹11,999",4.3
"Motorola Edge 20 5G (Frosted Emerald, 128 GB)  (8 GB RAM)",N/A,20% off,N/A,4.1
"MOTOROLA G04 (Concord Black, 128 GB)  (8 GB RAM)","₹10,999",27% off,"₹7,999",4.2
"Motorola Edge 30 Ultra (Starlight White, 256 GB)  (12 GB RAM)",N/A,46% off,N/A,4.3
"Motorola One Macro (Ultra Violet, 64 GB)  (4 GB RAM)",N/A,62% off,"₹11,999",4.3
"Motorola Edge 20 5G (Frosted Emerald, 128 GB)  (8 GB RAM)","₹34,999",20% off,"₹27,999",4.1
