Product name,Original Price,Discount,Price After Discount,Ratings
"IQOO NEO 6 (MAVERICK ORANGE, 256 GB)  (12 GB RAM)",N/A,15% off,N/A,4.6
"IQOO 9 SE 5G (Space Fusion, 256 GB)  (12 GB RAM)","₹44,990",24% off,"₹33,990",4.2
"IQOO Z6 5G (Ravan Black, 128 GB)  (8 GB RAM)","₹21,990",18% off,"₹17,999",4.1
"IQOO Neo 6 5G (Cyber Rage, 128 GB)  (8 GB RAM)",N/A,N/A,N/A,4.4
"IQOO Z6 5G (Dynamo Black, 128 GB)  (6 GB RAM)","₹20,990",11% off,"₹18,499",4.2
"IQOO Neo 6 5G (Cyber Rage, 128 GB)  (8 GB RAM)",N/A,17% off,N/A,4.4
"IQOO 9 5G (Legend, 128 GB)  (8 GB RAM)","₹49,990",7% off,"₹45,999",4.1
"IQOO 9 SE 5G (Space Fusion, 128 GB)  (8 GB RAM)",N/A,22% off,N/A,4.1
"IQOO 9T 5G (LEGEND, 128 GB)  (8 GB RAM)","₹54,999",18% off,"₹44,999",4.1
"IQOO Z6 Pro 5G (Legion Sky, 128 GB)  (8 GB RAM)","₹29,999",20% off,"₹23,999",4.4
"IQOO Neo 6 5G (Cyber Rage, 128 GB)  (8 GB RAM)","₹34,999",20% off,"₹27,999",4.4
"IQOO 9 SE 5G (Space Fusion, 256 GB)  (12 GB RAM)","₹44,990",24% off,"₹33,899",4.2
"IQOO 9 SE 5G (Sunset Sierra, 128 GB)  (8 GB RAM)","₹39,999",22% off,"₹30,999",4.1
"IQOO Z3 5G (Ace Black, 256 GB)  (8 GB RAM)",N/A,N/A,"₹22,990",4.2
"IQOO Neo 6 5G (Cyber Rage, 256 GB)  (12 GB RAM)",N/A,17% off,N/A,4.4
"IQOO Neo 6 5G (Dark Nova, 256 GB)  (12 GB RAM)","₹39,999",17% off,"₹32,999",4.4
"IQOO 9 SE 5G (Sunset Sierra, 256 GB)  (12 GB RAM)","₹43,900",20% off,"₹34,949",4.2
"IQOO Z6 Pro 5G (Phantom Dusk, 128 GB)  (8 GB RAM)","₹29,990",19% off,"₹23,999",4.4
"IQOO Z6 Pro 5G (Legion Sky, 128 GB)  (8 GB RAM)","₹29,990",19% off,"₹23,999",4.4
"IQOO Z6 Pro 5G (Legion Sky, 128 GB)  (6 GB RAM)","₹27,990",17% off,"₹22,999",4.3
"IQOO Neo 6 5G (Cyber Rage, 256 GB)  (12 GB RAM)","₹32,999",N/A,"₹32,800",4.4
"IQOO Neo 6 5G (Dark Nova, 256 GB)  (12 GB RAM)",N/A,N/A,N/A,4.4
"IQOO Z6 Pro 5G (Legion Sky, 128 GB)  (8 GB RAM)","₹25,999",19% off,"₹20,999",4.4
"IQOO 9 5G (Legend, 256 GB)  (12 GB RAM)",N/A,7% off,N/A,3.9
"IQOO Z6 Pro 5G (Legion Sky, 128 GB)  (6 GB RAM)",N/A,4% off,N/A,4.3
"IQOO 9T 5G (ALPHA, 128 GB)  (8 GB RAM)","₹54,999",N/A,"₹54,800",4.1
"IQOO Z6 Pro 5G (Phantom Dusk, 256 GB)  (12 GB RAM)",N/A,14% off,N/A,4.3
"IQOO 9T 5G (LEGEND, 256 GB)  (12 GB RAM)","₹59,999",N/A,"₹59,899",4
"IQOO 9T 5G (ALPHA, 256 GB)  (12 GB RAM)",N/A,N/A,N/A,4
"IQOO 9 5G (Alpha, 128 GB)  (8 GB RAM)","₹49,990",1% off,"₹48,999",4.1
"IQOO Z6 Pro 5G- 6GB (LEGION SKY, 128 GB)  (6 GB RAM)","₹27,990",14% off,"₹23,999",3.8
"(Refurbished) IQOO Z6 5G (Chromatic Blue, 128 GB)  (4 GB RAM)",N/A,46% off,N/A,3.5
