Product name,Original Price,Discount,Price After Discount,Ratings
"vivo T1X (Gravity Black, 64 GB)  (4 GB RAM)","₹16,990",35% off,"₹10,990",4.5
"vivo Y22 (Metaverse Green, 128 GB)  (6 GB RAM)",N/A,10% off,"₹19,990",4.3
"vivo Y28e (Vintage Red, 64 GB)  (4 GB RAM)","₹14,999",26% off,"₹10,999",4.2
"vivo T1X (Space Blue, 128 GB)  (6 GB RAM)","₹18,990",24% off,"₹14,399",4.4
"vivo T1X (Space Blue, 128 GB)  (4 GB RAM)","₹17,990",11% off,"₹15,890",4.5
"vivo Y56 5G (Black Engine, 128 GB)  (8 GB RAM)","₹24,999",28% off,"₹17,999",4.3
"vivo Y01 (Elegant Black, 32 GB)  (2 GB RAM)","₹12,999",37% off,"₹8,188",4.2
"vivo Y28e (Vintage Red, 128 GB)  (4 GB RAM)","₹15,999",21% off,"₹12,490",4.2
"vivo V25 Pro 5G (sailing blue, 128 GB)  (8 GB RAM)","₹39,999",32% off,"₹26,999",4.3
"vivo Y28e (Breeze Green, 64 GB)  (4 GB RAM)","₹14,999",23% off,"₹11,489",4.2
"vivo Z1x (Phantom Purple, 128 GB)  (8 GB RAM)","₹24,990",20% off,"₹19,950",4.4
"vivo V27 Pro 5G (Magic Blue, 256 GB)  (12 GB RAM)","₹45,990",6% off,"₹42,999",4.4
"vivo X70 Pro (Aurora Dawn, 256 GB)  (8 GB RAM)","₹54,990",31% off,"₹37,399",4.5
"vivo Y28e (Breeze Green, 128 GB)  (4 GB RAM)","₹15,999",21% off,"₹12,489",4.2
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo Y02 (Cosmic Grey, 32 GB)  (3 GB RAM)",N/A,N/A,"₹12,999",4.2
"vivo V21 5G (Dusk Blue, 128 GB)  (8 GB RAM)","₹32,990",19% off,"₹26,590",4.3
"vivo Y33s (Mirror Black, 128 GB)  (8 GB RAM)","₹21,696",27% off,"₹15,790",4.3
"vivo V25 Pro 5G (Sailing Blue, 256 GB)  (12 GB RAM)",N/A,N/A,"₹43,999",4.3
"vivo Y53s (Fantastic Rainbow, 128 GB)  (8 GB RAM)","₹22,990",26% off,"₹16,990",4.3
"vivo V27 Pro 5G (Magic Blue, 256 GB)  (8 GB RAM)","₹44,999",28% off,"₹31,999",4.4
"vivo V25 Pro 5G (Pure Black, 256 GB)  (12 GB RAM)","₹39,999",25% off,"₹29,775",4.4
"vivo V29 Pro 5G (Blue, 256 GB)  (12 GB RAM)","₹42,999",5% off,"₹40,808",4.5
"vivo T1X (Space Blue, 64 GB)  (4 GB RAM)","₹16,990",35% off,"₹10,990",4.5
"vivo V25 (Elegant Black, 128 GB)  (8 GB RAM)","₹32,999",24% off,"₹24,990",4.4
"vivo X21 (Black, 128 GB)  (6 GB RAM)","₹36,999",51% off,"₹17,990",4.3
"vivo Y15c (Mystic Blue, 64 GB)  (3 GB RAM)","₹14,990",24% off,"₹11,370",4.2
"vivo Y35 (Dawn Gold, 128 GB)  (8 GB RAM)","₹22,999",17% off,"₹18,990",4.4
"vivo Y02t (Sunset Gold, 64 GB)  (4 GB RAM)","₹13,999",35% off,"₹8,998",4.2
"vivo V25 5G (Surfing Blue, 256 GB)  (12 GB RAM)",N/A,N/A,"₹32,399",4.3
"vivo Y28e (Breeze Green, 64 GB)  (4 GB RAM)","₹14,999",23% off,"₹11,489",4.2
"vivo Y28e (Vintage Red, 128 GB)  (4 GB RAM)","₹15,999",20% off,"₹12,650",4.2
"vivo V27 5G (Magic Blue, 128 GB)  (8 GB RAM)","₹36,999",4% off,"₹35,499",4.4
"vivo Y21E (Midnight Blue, 64 GB)  (3 GB RAM)","₹16,990",28% off,"₹12,180",4.3
"vivo V25 5G (Surfing Blue, 128 GB)  (8 GB RAM)","₹32,999",12% off,"₹28,999",4.3
"vivo Y02 (Orchid Blue, 32 GB)  (3 GB RAM)",N/A,N/A,"₹9,950",4.2
"vivo Y91 (Nebula Purple, 32 GB)  (3 GB RAM)",N/A,62% off,"₹10,990",4.4
"vivo Y21 (Midnight Blue, 64 GB)  (4 GB RAM)","₹17,990",22% off,"₹13,990",4.3
"vivo Y21E (Midnight Blue, 64 GB)  (3 GB RAM)",N/A,N/A,"₹12,315",4.3
"vivo V9 (Pearl Black, 64 GB)  (4 GB RAM)","₹23,990",74% off,"₹5,999",4.5
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo Y16 (Drizzling Gold, 64 GB)  (4 GB RAM)",N/A,N/A,"₹15,999",4.3
"vivo Y200e (Saffron Delight, 128 GB)  (8 GB RAM)","₹23,999",14% off,"₹20,599",4
"vivo Y20G (Obsidian Black, 128 GB)  (6 GB RAM)",N/A,15% off,"₹14,990",4.3
"vivo V27 5G (Magic Blue, 256 GB)  (12 GB RAM)",N/A,N/A,"₹40,999",4.4
"vivo V21 5G (Arctic White, 128 GB)  (8 GB RAM)",N/A,N/A,"₹32,990",4.3
"vivo Y21 (Diamond Glow, 64 GB)  (4 GB RAM)",N/A,N/A,"₹17,990",4.3
"vivo Y21A (Diamond Glow, 64 GB)  (4 GB RAM)","₹14,999",20% off,"₹11,999",4.3
"vivo Y20A (Nebula Blue, 64 GB)  (3 GB RAM)",N/A,10% off,"₹12,990",4.3
"vivo Y30 (Emerald Black, 128 GB)  (4 GB RAM)","₹18,990",16% off,"₹15,899",4.3
"vivo Y12 (Burgundy Red, 32 GB)  (4 GB RAM)",N/A,N/A,"₹14,990",4.3
"vivo V29 5G (Red, 128 GB)  (8 GB RAM)",N/A,21% off,"₹32,999",4.5
"vivo V29 5G (Blue, 128 GB)  (8 GB RAM)",N/A,21% off,"₹32,999",4.5
"vivo V29 5G (Red, 256 GB)  (12 GB RAM)","₹41,999",16% off,"₹34,990",4.5
"vivo X Fold3 Pro (Lunar White, 512 GB)  (16 GB RAM)","₹1,69,999",5% off,"₹1,59,999",4.8
"vivo X Fold3 Pro (Celestial Black, 512 GB)  (16 GB RAM)","₹1,69,999",5% off,"₹1,59,999",4.8
"vivo Y100A (Twilight Gold, 256 GB)  (8 GB RAM)","₹31,999",25% off,"₹23,999",4.3
"vivo Y100A (Pacific Blue, 128 GB)  (8 GB RAM)",N/A,N/A,"₹29,999",4.3
"vivo Y100A (Metal Black, 128 GB)  (8 GB RAM)",N/A,N/A,"₹29,999",4.3
"vivo Y100A (Twilight Gold, 128 GB)  (8 GB RAM)",N/A,N/A,"₹29,999",4.3
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo Y20A (Dawn White, 64 GB)  (3 GB RAM)",N/A,10% off,"₹12,990",4.3
"vivo Y33T (Mid day dream, 128 GB)  (8 GB RAM)",N/A,N/A,"₹22,990",4.4
"vivo Y20 (Obsidian Black, 64 GB)  (6 GB RAM)",N/A,N/A,"₹16,999",4.4
"vivo Y12s (Glacier Blue, 32 GB)  (3 GB RAM)",N/A,N/A,"₹9,990",4.3
"vivo Y12s (Phantom Black, 32 GB)  (3 GB RAM)",N/A,N/A,"₹9,990",4.3
"vivo V20 Pro (Sunset Melody, 128 GB)  (8 GB RAM)","₹34,990",23% off,"₹26,860",4.4
"(Refurbished) vivo V25 5G (Surfing Blue, 128 GB)  (8 GB RAM)","₹25,999",34% off,"₹16,999",3.5
"vivo T2 Pro 5G (New Moon Black, 128 GB)  (8 GB RAM)","₹26,999",14% off,"₹22,999",4.5
"vivo V40 5G (Titanium Grey, 512 GB)  (12 GB RAM)","₹48,999",14% off,"₹41,999",4.6
"vivo T2x 5G (Glimmer Black, 128 GB)  (6 GB RAM)","₹18,999",31% off,"₹12,999",4.4
"vivo X80 (Urban Blue, 256 GB)  (12 GB RAM)","₹64,999",7% off,"₹59,999",4.5
"vivo X80 (Urban Blue, 128 GB)  (8 GB RAM)","₹59,999",8% off,"₹54,999",4.5
"vivo T2x 5G (Marine Blue, 128 GB)  (4 GB RAM)","₹17,999",33% off,"₹11,999",4.4
"vivo X80 (Cosmic Black, 256 GB)  (12 GB RAM)","₹64,999",7% off,"₹59,999",4.5
"vivo T2 5G (Velocity Wave, 128 GB)  (8 GB RAM)","₹24,999",28% off,"₹17,999",4.3
"vivo V30 5G (Classic Black, 256 GB)  (12 GB RAM)","₹42,999",16% off,"₹35,999",4.5
"vivo Y200 5G (Jungle Green, 128 GB)  (8 GB RAM)","₹27,999",21% off,"₹21,999",4.4
"vivo V30 5G (Peacock Green, 256 GB)  (8 GB RAM)","₹40,999",17% off,"₹33,999",4.5
"vivo V30 5G (Classic Black, 256 GB)  (8 GB RAM)","₹40,999",17% off,"₹33,999",4.5
"vivo V30 5G (Andaman Blue, 256 GB)  (8 GB RAM)","₹40,999",17% off,"₹33,999",4.5
"vivo Y16 (Drizzling Gold, 128 GB)  (4 GB RAM)","₹16,999",41% off,"₹9,999",4.3
"vivo V30 5G (Andaman Blue, 256 GB)  (12 GB RAM)","₹42,999",16% off,"₹35,999",4.5
"vivo T2x 5G (Glimmer Black, 128 GB)  (8 GB RAM)","₹20,999",28% off,"₹14,999",4.4
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo V23 Pro 5G (Sunshine Gold, 256 GB)  (12 GB RAM)","₹45,990",4% off,"₹43,990",4.2
"vivo V23 Pro 5G (Stardust Black, 256 GB)  (12 GB RAM)","₹45,990",4% off,"₹43,990",4.2
"vivo V23 Pro 5G (Stardust Black, 128 GB)  (8 GB RAM)","₹41,990",7% off,"₹38,990",4.3
"vivo T1 44W (Ice Dawn, 128 GB)  (4 GB RAM)","₹19,990",27% off,"₹14,499",4.5
"vivo T1 Pro 5G (Turbo Cyan, 128 GB)  (8 GB RAM)","₹30,990",19% off,"₹24,999",4.4
"vivo T1 44W (Ice Dawn, 128 GB)  (6 GB RAM)","₹20,990",23% off,"₹15,999",4.4
"vivo T1 44W (Ice Dawn, 128 GB)  (8 GB RAM)","₹23,990",24% off,"₹17,999",4.3
