Product name,Original Price,Discount,Price After Discount,Ratings
"POCO X3 Pro (Golden Bronze, 128 GB)  (6 GB RAM)","₹23,999",21% off,"₹18,890",4.3
"POCO C50 (Country Green, 32 GB)  (3 GB RAM)",N/A,40% off,N/A,4.1
"POCO F1 (Steel Blue, 128 GB)  (6 GB RAM)",N/A,44% off,N/A,4.5
"POCO X5 Pro 5G (Horizon Blue, 128 GB)  (6 GB RAM)",N/A,33% off,N/A,4.3
"POCO X5 Pro 5G (Horizon Blue, 256 GB)  (8 GB RAM)",N/A,33% off,N/A,4.3
"POCO X5 5G (Supernova Green, 128 GB)  (6 GB RAM)",N/A,35% off,N/A,4.2
"POCO M4 Pro 5G (Yellow, 128 GB)  (8 GB RAM)","₹21,999",31% off,"₹14,999",4.2
"POCO F1 (Graphite Black, 64 GB)  (6 GB RAM)","₹23,499",30% off,"₹16,448",4.5
"POCO F1 (Steel Blue, 64 GB)  (6 GB RAM)",N/A,30% off,N/A,4.5
"POCO F1 (Armoured Edition, 256 GB)  (8 GB RAM)",N/A,22% off,N/A,4.5
"POCO F3 GT 5G (Gunmetal Silver, 128 GB)  (8 GB RAM)",N/A,21% off,N/A,4.3
"POCO M2 (Slate Blue, 128 GB)  (6 GB RAM)",N/A,55% off,"₹14,999",4.4
"POCO F1 (Rosso Red, 64 GB)  (6 GB RAM)",N/A,20% off,N/A,4.5
"POCO F1 (Graphite Black, 128 GB)  (6 GB RAM)","₹24,665",30% off,"₹17,264",4.5
"POCO M6 Pro 5G (Forest Green, 64 GB)  (4 GB RAM)","₹14,999",26% off,"₹10,999",4.3
"POCO F3 GT 5G (Gunmetal Silver, 256 GB)  (8 GB RAM)",N/A,N/A,N/A,4.3
"POCO F3 GT 5G (Predator Black, 128 GB)  (6 GB RAM)",N/A,21% off,"₹32,999",4.3
"POCO F3 GT 5G (Predator Black, 128 GB)  (8 GB RAM)",N/A,21% off,N/A,4.3
"POCO F3 GT 5G (Predator Black, 256 GB)  (8 GB RAM)",N/A,20% off,N/A,4.3
"POCO F5 5G (Snowstorm White, 256 GB)  (8 GB RAM)",N/A,14% off,N/A,4.4
"(Refurbished) POCO F5 5G (Carbon Black, 256 GB)  (8 GB RAM)","₹31,999",46% off,"₹16,999",3.5
"(Refurbished) POCO F4 5G (Night Black, 128 GB)  (6 GB RAM)",N/A,55% off,N/A,3.5
"(Refurbished) POCO M6 Pro 5G (Power Black, 128 GB)  (6 GB RAM)","₹14,999",47% off,"₹7,899",3.5
"(Refurbished) POCO F4 5G (Night Black, 128 GB)  (8 GB RAM)","₹34,999",57% off,"₹14,999",3.5
"(Refurbished) POCO M6 Pro 5G (Power Black, 256 GB)  (8 GB RAM)","₹17,999",40% off,"₹10,699",3.5
"(Refurbished) POCO F4 5G (Night Black, 256 GB)  (12 GB RAM)","₹23,999",29% off,"₹16,899",3.5
"(Refurbished) POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",N/A,62% off,N/A,3.5
"(Refurbished) POCO M5 (Power Black, 64 GB)  (4 GB RAM)",N/A,66% off,N/A,3.5
"(Refurbished) POCO C51 (Royal Blue, 64 GB)  (4 GB RAM)",N/A,66% off,N/A,3.5
