Product name,Original Price,Discount,Price After Discount,Ratings
"OnePlus 8 (Onyx Black, 128 GB)  (8 GB RAM)","₹44,999",26% off,"₹32,980",4.5
"OnePlus 7 Pro (Nebula Blue, 256 GB)  (12 GB RAM)","₹57,999",48% off,"₹29,999",4.6
"OnePlus 9RT 5G (Hacker Black, 256 GB)  (12 GB RAM)",N/A,N/A,"₹41,499",4
"OnePlus 10R 5G (Prime Blue, 128 GB)  (8 GB RAM)","₹38,999",20% off,"₹30,899",4.3
"OnePlus 8 (Interstellar Glow, 256 GB)  (12 GB RAM)","₹49,999",34% off,"₹32,990",4.4
"OnePlus 10R 5G (Sierra Black, 256 GB)  (12 GB RAM)","₹42,999",18% off,"₹34,999",4.2
"OnePlus 8 (Glacial Green, 256 GB)  (12 GB RAM)","₹49,999",34% off,"₹32,990",4.4
"OnePlus 10R 5G (Sierra Black, 256 GB)  (12 GB RAM)","₹42,999",4% off,"₹41,000",4.2
"OnePlus Nord CE 2 5G (Gray Mirror, 128 GB)  (6 GB RAM)",N/A,N/A,"₹19,999",4.2
"OnePlus 8 Pro (Onyx Black, 128 GB)  (8 GB RAM)","₹54,999",27% off,"₹39,890",4.5
