Product Name,Original Price,Discount,Price After Discount,Ratings
Little Joys Nutrimix for Kids 7-12 years |Chocolate Flavour| Supports Weight & Height Gain  (350 g),₹699,7% off,₹645,4.4
"MUSCLEBLAZE Sports Hydr8 PRO, 950 mg Electrolytes, for Instant Rehydration & Energy Hydration Drink  (300 g, Zesty Orange Flavored)",₹699,44% off,₹389,4.6
okhli musal brand Nature 100% Organic Channa Sattu 900g  (900 g),₹699,50% off,₹347,3.3
Veda5 Himalayan Naturals Turmeric Saffron Golden Milk Powder  (100 g),₹400,15% off,₹338,4
Mr.Kool Chocolate & Strawberry Flavor Milkshake Powder | Instant Milk Drink Mix Combo Pack 100g Each (Chocolate & Strawberry)  (2 x 100 g),₹300,N/A,₹299,3.3
Protinex Rich Chocolate- Nutrition Drink Powder with Protein for Strength & Energy  (750 g),"₹1,235",38% off,₹765,4.4
Protinex Creamy Vanilla Nutrition Drink Powder with Protein for Strength & Energy  (750 g),"₹1,295",38% off,₹802,4.4
Twisty The Boba Station Belgium Chocolate Premix  (250 g),₹500,36% off,₹320,3.5
"Brew Lab Kiddo Almond Milk Powder || Goodness Of Almond, Cardamom || Crafted For Kids ||  (250 g)",₹499,20% off,₹399,4.4
Bournvita Chocolate Nutrition Drink  (2 kg),₹875,34% off,₹577,4.4
"Herbalife Nutrition Nutrition Energy Drink  (50 g, Elaichi Flavored)",₹848,41% off,₹498,3.5
Cadbury BOURNVITA POUCH  (751 g),₹599,18% off,₹488,4
MAYILON FOODS BEETO VITAA+ HEALTH MIX 250GM  (250 g),₹350,2% off,₹340,3.7
okhli musal brand Barley Fiber-Rich Sattu/ Jau Sattu 155g  (155 g),₹599,53% off,₹277,3.3
"Mr.Kool Delicious Milkshake Premix Combo Vanilla,Chocolate and Strawberry (300g)  (3 x 100 g)",₹420,5% off,₹399,5
"HERBALIFE New Lemon Afresh Energy Drink  (50 g, Lemon Flavored)",₹885,32% off,₹598,4.2
"HERBALIFE New Kashmiri Kahwa Afresh Energy Drink  (50 g, Kashmiri Kahwa Flavored)",₹885,32% off,₹599,3.6
Dawn Lee Saffron Latte Kesar Doodh Masala Powder Relax Drink Memory Booster Drinks  (100 g),₹749,20% off,₹599,3.3
BabyOrgano Nutriverse Kesar Haldi Milk Mix & Herbal Chocovita for 2-6 Years Kids Combo Pack  (350 g),₹898,33% off,₹598,3.8
"Herbalife Nutrition 1522 Energy Drink  (0.5 g, Ginger Flavored)",₹848,41% off,₹498,3.7
"vidaslim High Protein Meal Replacement for Weight Management-400g Jar (Vanilla) Nutrition Drink  (400 g, Vanilla Flavored)","₹1,445",17% off,"₹1,199",4.3
Bogatchi BOGDC003  (200 g),₹499,31% off,₹342,3.5
"Red Bull Sugar Free Energy Drink - 250 ml (Pack Of 4) Energy Drink  (4x250 ml, Unflavored)",₹500,5% off,₹475,4.4
"La Casa Rose Dry Fruits Thandai Mix | Combo Pack of 2 | Contains Almonds, Pistas, Elaichi & Rose Petals |  (2 x 350 g)","₹1,100",45% off,₹598,3.4
Cadbury cocoa powder + hot chocolate  (2 x 200 g),₹600,1% off,₹589,4
COMPLAN Nutrition Drink Powder for Children Royale Chocolate Flavour Carton  (1 kg),₹629,17% off,₹516,4.4
Nutritional Choice Coffee White - creamer Creamy Coffee - 50 sachets  (750 g),"₹2,997",9% off,"₹2,725",3.5
Brew Lab Healthy & Tasty Kesar Doodh Powder | Purity Of Real Saffron | Immunity Booster  (250 g),₹425,30% off,₹297,3.7
Veda5 Himalayan Naturals Turmeric Moringa Golden Milk Powder  (100 g),₹400,10% off,₹360,3.1
"Floral Nutrition Slim Shake Formula 1 with Natural Herbs for weight control & Management Nutrition Drink  (500 g, Chocolate Flavored)","₹1,499",65% off,₹519,3.9
"COMPLAN Nutrition Drink Powder for Children Royale Chocolate Flavour, Jar  (1.5 kg)","₹1,169",44% off,₹648,4.4
PRO360 Women Nutritional Protein Drink Complete Dietary Supplement for Women Wellness - (Double Rich Chocolate Flavour)  (250 g),₹395,12% off,₹345,4.1
PRO360 Ortho Nutritional Protein Powder Supplement for Ortho Care Bone and Joints – Vanilla Flavour  (250 g),₹525,14% off,₹449,4.1
Elanadu COOL SIP Chocolate Flavoured Milk  (4 x 180 g),N/A,N/A,₹120,4.5
Brew Lab Vegan Dry Fruit Masala Milk Mix | Lactose Free Made With All Natural Ingredients  (100 g),₹399,43% off,₹224,3.4
"PII ELECTROLYTE ORS Powder 4.2G Box Hydration Drink  (8x10 Sachets, ORANGE Flavored)",₹388,2% off,₹379,4.3
AptaGrow Nutritious & Tasty Milk Drink Powder for Kids Vanilla  (400 g),₹625,20% off,₹500,4.3
MAYILON FOODS BEETO VITAA+ HEALTH MIX & BEETO VITAA MALT EACH 250GM  (2 x 250 g),₹650,1% off,₹640,3.7
90's MILL (ST43) Organic Chana Sattu Powder | Fiber-Rich Sattu 260g  (260 g),₹699,67% off,₹227,3.3
Little Joys Nutrimix for Kids 7-12 years |Chocolate Flavour| Supports Weight & Height Gain  (350 g),₹699,7% off,₹645,4.4
Protinex Rich Chocolate- Nutrition Drink Powder with Protein for Strength & Energy  (750 g),"₹1,235",38% off,₹765,4.4
MAPAA Kesar Badam Thandai | Mix Dry Fruits & Nuts Sharbat | Energy Recharger Drink  (700 g),₹450,15% off,₹379,3.6
ETEASY MATCHA BADAM DRINK MIX powder  (200 g),₹785,33% off,₹520,4.3
"FAST&UP Energy Gels - Unique Liquid-Gel Technology for Instant Performance Boost Energy Drink  (3x30 g, Classic Vanilla Flavored)",₹267,21% off,₹209,4.2
"WOW Life Science Apple Cider Vinegar Effervescent Tablet + Probiotics For Weight Management. Apple Cider Vinegar Tablet  (15 No, Pack of 5)","₹2,495",43% off,"₹1,421",3.4
Protinex Creamy Vanilla Nutrition Drink Powder with Protein for Strength & Energy  (750 g),"₹1,295",38% off,₹802,4.4
Bournvita Chocolate Nutrition Drink  (2 kg),₹875,34% off,₹577,4.4
"good+moore Coffee Delight Frappe Mix | Milkshake, Cold Coffee  (350 g)",₹499,20% off,₹399,3.1
90's MILL (ST35) Organics Barley Sattu - 100% Natural 220g  (220 g),₹699,67% off,₹227,3.3
"Herbalife Nutrition Nutrition Energy Drink  (50 g, Elaichi Flavored)",₹848,41% off,₹498,3.5
"Vansaar Pro-Strength Complete Nutrition Drink with Ashwagandha,Regain Strength &Energy  (400 g)","₹1,750",31% off,"₹1,199",4.3
90's MILL (ST71) Organic Chana Sattu Powder 400g  (400 g),₹699,67% off,₹227,3.3
okhli musal brand Barley Fiber-Rich Sattu/ Jau Sattu 155g  (155 g),₹599,53% off,₹277,3.3
okhli musal brand Organic Chana Sattu Powder 860g  (860 g),₹699,67% off,₹227,3.3
Om Jee Thandai Powder 200gm  (200 g),₹150,6% off,₹140,1.5
"HERBALIFE New Lemon Afresh Energy Drink  (50 g, Lemon Flavored)",₹885,32% off,₹598,4.2
"HERBALIFE New Kashmiri Kahwa Afresh Energy Drink  (50 g, Kashmiri Kahwa Flavored)",₹885,32% off,₹599,3.6
POTHIGAI NATURAL Blueberry Syrup 1500 ml /Energy Booster/Sweet and Healthy Drink/Summer Drink  (2 x 750 g),"₹1,198",60% off,₹474,3.5
HORLICKS Womens 400 Gm pack of 2 Chocolate Flavor Jar  (2 x 400 g),₹850,4% off,₹810,3.3
"Herbalife Nutrition 1522 Energy Drink  (0.5 g, Ginger Flavored)",₹848,41% off,₹498,3.7
"vidaslim High Protein Meal Replacement for Weight Management-400g Jar (Vanilla) Nutrition Drink  (400 g, Vanilla Flavored)","₹1,445",17% off,"₹1,199",4.3
Vishvanetre Health drink mixes thandie dmthdmt-10  (100 g),₹299,34% off,₹195,3.1
okhli musal brand Nature 100% Organic Channa Sattu 825g  (825 g),₹699,67% off,₹227,3.3
Dharmasut by Dharmasut Rich Dry Fruit Milk Masala Powder 60g | Kesari Milk Masala (20g*Pack of 3)  (3 x 20 g),₹420,16% off,₹349,3.7
"Am 2 Pm Mango Flavour Silky Smoothy Instant Lassi Premix Powder, Lassi Premix Powder  (500 g)",₹599,16% off,₹499,3.1
"COMPLAN Nutrition Drink Powder for Children, Royale Chocolate Flavour, Jar  (1 kg)",₹619,10% off,₹557,4.4
"COMPLAN Nutrition Drink Powder for Children, Kesar Badam Flavour, Carton  (1 kg)",₹800,40% off,₹480,4.5
"MUSCLEBLAZE Pre-Workout Ripped, Fruit Splash Energy Drink  (250 g, Fruit Splash Flavored)","₹2,199",36% off,"₹1,399",4.2
"Benefiber Drink Mix, Taste Free, 28 Stick Packs TASTE FREE Powder  (122 g)","₹6,000",40% off,"₹3,590",3.3
COMPLAN Nutrition Drink Powder for Children Royale Chocolate Flavour Carton  (1 kg),₹629,17% off,₹516,4.4
Nutritional Choice Coffee White - creamer Creamy Coffee - 50 sachets  (750 g),"₹2,997",9% off,"₹2,725",3.5
90's MILL (ST95) Organic Chana Sattu Powder 65g  (65 g),₹699,64% off,₹247,3.3
Dawn Lee Coconut Premix A2 Milk Nariyal Powder Travel & Kids Friendly Authentic Taste  (500 g),₹799,12% off,₹699,3.3
"Basic Ayurveda Camel Milk Powder|100% Pure And Natural|(Freeze Dried, Gluten Free)  (100 g)",₹750,N/A,₹749,3.5
"okhli musal brand Rosted Gram Flour Sattu (100% Natural) Protein Mix, High Fibre 400G  (400 g)",₹699,67% off,₹227,3.3
"Floral Nutrition Slim Shake Formula 1 with Natural Herbs for weight control & Management Nutrition Drink  (500 g, Chocolate Flavored)","₹1,499",65% off,₹519,3.9
"COMPLAN Nutrition Drink Powder for Children Royale Chocolate Flavour, Jar  (1.5 kg)","₹1,169",44% off,₹648,4.4
Dharmasut Special Kesar Milk Masala Powder 250g  (250 g),"₹1,450",36% off,₹925,4.8
"NESTLE Nesquik Complementing Milk, Banana Flavour - 300g  (300 g)",₹480,12% off,₹420,3.7
